row_type,policy,event_id,actual_command_class,actual_canonical_tool_key,actual_safety_level,predicted_exact_top3,predicted_class_top3,launched_exact_keys,launched_classes,tool_latency,tool_latency_hidden,wasted_speculative_work,speculation_hit,exact_hit,safety_violation,simulated_tool_jct,events,mean_jct,p95_jct,speculation_hit_rate,exact_hit_rate,safety_violations,sandbox_overhead,cost_overhead,p95_jct_gain,mean_jct_gain,stp_gain,class_upper_bound_only,oracle_upper_bound_only
event,stp_class_upper_bound,django__django-12125:b1:tool2,file_read,"file_read:sed -i /def call_command(self, *args, **options):/a if args[0] == ""makemigrations"": from django.core.management.commands.makemigrations import Command as MakemigrationsCommand original_create_model = MakemigrationsCommand.create_model def patched_create_model(self, name, fields, options=None, bases=None, managers=None, app_label=None, module_name=None, abstract=False, proxy=False, swappable=None, apps=None): if isinstance(fields[0][1], type) and hasattr(fields[0][1], ""__qualname__"") and ""."" not in fields[0][1].__qualname__: fields[0] = (fields[0][0], ""%s.%s"" % (self.module_name, fields[0][1].__qualname__)) return original_create_model(self, name, fields, options, bases, managers, app_label, module_name, abstract, proxy, swappable, apps) MakemigrationsCommand.create_model = patched_create_model /testbed/manage.py:4a0ac66c698df8eb",UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""file_read:echo from enum import Enum from django.db import models class Status(Enum): GOOD = 'Good' BAD = 'Bad' class Item(models.Model): status = models.CharField(default=Status.GOOD.value, max_length=128) > models.py python manage.py makemigrations > migration_output.txt cat migration_output.txt:1b07ba77fb8edb72"", ""python_inspect:python /testbed/manage.py makemigrations:2264180a9c127a9b""]","[""list_find"", ""file_read"", ""python_inspect""]",[],[],0.37554144859313965,0.0,0,false,false,0,0.37554144859313965,,,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b1:tool2,file_read,"file_read:sed -i /def call_command(self, *args, **options):/a if args[0] == ""makemigrations"": from django.core.management.commands.makemigrations import Command as MakemigrationsCommand original_create_model = MakemigrationsCommand.create_model def patched_create_model(self, name, fields, options=None, bases=None, managers=None, app_label=None, module_name=None, abstract=False, proxy=False, swappable=None, apps=None): if isinstance(fields[0][1], type) and hasattr(fields[0][1], ""__qualname__"") and ""."" not in fields[0][1].__qualname__: fields[0] = (fields[0][0], ""%s.%s"" % (self.module_name, fields[0][1].__qualname__)) return original_create_model(self, name, fields, options, bases, managers, app_label, module_name, abstract, proxy, swappable, apps) MakemigrationsCommand.create_model = patched_create_model /testbed/manage.py:4a0ac66c698df8eb",UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""file_read:echo from enum import Enum from django.db import models class Status(Enum): GOOD = 'Good' BAD = 'Bad' class Item(models.Model): status = models.CharField(default=Status.GOOD.value, max_length=128) > models.py python manage.py makemigrations > migration_output.txt cat migration_output.txt:1b07ba77fb8edb72"", ""python_inspect:python /testbed/manage.py makemigrations:2264180a9c127a9b""]","[""list_find"", ""file_read"", ""python_inspect""]",[],[],0.37554144859313965,0.0,0,false,false,0,0.37554144859313965,,,,,,,,,,,,,
event,no_stp,django__django-12125:b1:tool3,file_read,"file_read:sed -i /def call_command(self, *args, **options):/a if args[0] == ""makemigrations"": from django.core.management.commands.makemigrations import Command as MakemigrationsCommand original_create_model = MakemigrationsCommand.create_model def patched_create_model(self, name, fields, options=None, bases=None, managers=None, app_label=None, module_name=None, abstract=False, proxy=False, swappable=None, apps=None): if isinstance(fields[0][1], type) and hasattr(fields[0][1], ""__qualname__"") and ""."" not in fields[0][1].__qualname__: fields[0] = (fields[0][0], ""{}.{}"".format(self.module_name, fields[0][1].__qualname__)) return original_create_model(self, name, fields, options, bases, managers, app_label, module_name, abstract, proxy, swappable, apps) MakemigrationsCommand.create_model = patched_create_model /testbed/manage.py:c7fb647f18e67ddf",UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la tests:df5d252518413793"", ""file_read:shell-chain:14dc06def76579e8""]","[""list_find"", ""file_read"", ""shell_other""]",[],[],0.2805771827697754,0.0,0,false,false,0,0.2805771827697754,,,,,,,,,,,,,
event,stp_exact_top1,django__django-12125:b1:tool3,file_read,"file_read:sed -i /def call_command(self, *args, **options):/a if args[0] == ""makemigrations"": from django.core.management.commands.makemigrations import Command as MakemigrationsCommand original_create_model = MakemigrationsCommand.create_model def patched_create_model(self, name, fields, options=None, bases=None, managers=None, app_label=None, module_name=None, abstract=False, proxy=False, swappable=None, apps=None): if isinstance(fields[0][1], type) and hasattr(fields[0][1], ""__qualname__"") and ""."" not in fields[0][1].__qualname__: fields[0] = (fields[0][0], ""{}.{}"".format(self.module_name, fields[0][1].__qualname__)) return original_create_model(self, name, fields, options, bases, managers, app_label, module_name, abstract, proxy, swappable, apps) MakemigrationsCommand.create_model = patched_create_model /testbed/manage.py:c7fb647f18e67ddf",UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la tests:df5d252518413793"", ""file_read:shell-chain:14dc06def76579e8""]","[""list_find"", ""file_read"", ""shell_other""]",[],[],0.2805771827697754,0.0,0,false,false,0,0.2805771827697754,,,,,,,,,,,,,
event,stp_exact_top3_budgeted,django__django-12125:b1:tool3,file_read,"file_read:sed -i /def call_command(self, *args, **options):/a if args[0] == ""makemigrations"": from django.core.management.commands.makemigrations import Command as MakemigrationsCommand original_create_model = MakemigrationsCommand.create_model def patched_create_model(self, name, fields, options=None, bases=None, managers=None, app_label=None, module_name=None, abstract=False, proxy=False, swappable=None, apps=None): if isinstance(fields[0][1], type) and hasattr(fields[0][1], ""__qualname__"") and ""."" not in fields[0][1].__qualname__: fields[0] = (fields[0][0], ""{}.{}"".format(self.module_name, fields[0][1].__qualname__)) return original_create_model(self, name, fields, options, bases, managers, app_label, module_name, abstract, proxy, swappable, apps) MakemigrationsCommand.create_model = patched_create_model /testbed/manage.py:c7fb647f18e67ddf",UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la tests:df5d252518413793"", ""file_read:shell-chain:14dc06def76579e8""]","[""list_find"", ""file_read"", ""shell_other""]",[],[],0.2805771827697754,0.0,0,false,false,0,0.2805771827697754,,,,,,,,,,,,,
event,stp_sandbox_top1,django__django-12125:b1:tool3,file_read,"file_read:sed -i /def call_command(self, *args, **options):/a if args[0] == ""makemigrations"": from django.core.management.commands.makemigrations import Command as MakemigrationsCommand original_create_model = MakemigrationsCommand.create_model def patched_create_model(self, name, fields, options=None, bases=None, managers=None, app_label=None, module_name=None, abstract=False, proxy=False, swappable=None, apps=None): if isinstance(fields[0][1], type) and hasattr(fields[0][1], ""__qualname__"") and ""."" not in fields[0][1].__qualname__: fields[0] = (fields[0][0], ""{}.{}"".format(self.module_name, fields[0][1].__qualname__)) return original_create_model(self, name, fields, options, bases, managers, app_label, module_name, abstract, proxy, swappable, apps) MakemigrationsCommand.create_model = patched_create_model /testbed/manage.py:c7fb647f18e67ddf",UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la tests:df5d252518413793"", ""file_read:shell-chain:14dc06def76579e8""]","[""list_find"", ""file_read"", ""shell_other""]",[],[],0.2805771827697754,0.0,0,false,false,0,0.2805771827697754,,,,,,,,,,,,,
event,stp_sandbox_top3_budgeted,django__django-12125:b1:tool3,file_read,"file_read:sed -i /def call_command(self, *args, **options):/a if args[0] == ""makemigrations"": from django.core.management.commands.makemigrations import Command as MakemigrationsCommand original_create_model = MakemigrationsCommand.create_model def patched_create_model(self, name, fields, options=None, bases=None, managers=None, app_label=None, module_name=None, abstract=False, proxy=False, swappable=None, apps=None): if isinstance(fields[0][1], type) and hasattr(fields[0][1], ""__qualname__"") and ""."" not in fields[0][1].__qualname__: fields[0] = (fields[0][0], ""{}.{}"".format(self.module_name, fields[0][1].__qualname__)) return original_create_model(self, name, fields, options, bases, managers, app_label, module_name, abstract, proxy, swappable, apps) MakemigrationsCommand.create_model = patched_create_model /testbed/manage.py:c7fb647f18e67ddf",UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la tests:df5d252518413793"", ""file_read:shell-chain:14dc06def76579e8""]","[""list_find"", ""file_read"", ""shell_other""]",[],[],0.2805771827697754,0.0,0,false,false,0,0.2805771827697754,,,,,,,,,,,,,
event,stp_class_upper_bound,django__django-12125:b1:tool3,file_read,"file_read:sed -i /def call_command(self, *args, **options):/a if args[0] == ""makemigrations"": from django.core.management.commands.makemigrations import Command as MakemigrationsCommand original_create_model = MakemigrationsCommand.create_model def patched_create_model(self, name, fields, options=None, bases=None, managers=None, app_label=None, module_name=None, abstract=False, proxy=False, swappable=None, apps=None): if isinstance(fields[0][1], type) and hasattr(fields[0][1], ""__qualname__"") and ""."" not in fields[0][1].__qualname__: fields[0] = (fields[0][0], ""{}.{}"".format(self.module_name, fields[0][1].__qualname__)) return original_create_model(self, name, fields, options, bases, managers, app_label, module_name, abstract, proxy, swappable, apps) MakemigrationsCommand.create_model = patched_create_model /testbed/manage.py:c7fb647f18e67ddf",UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la tests:df5d252518413793"", ""file_read:shell-chain:14dc06def76579e8""]","[""list_find"", ""file_read"", ""shell_other""]",[],[],0.2805771827697754,0.0,0,false,false,0,0.2805771827697754,,,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b1:tool3,file_read,"file_read:sed -i /def call_command(self, *args, **options):/a if args[0] == ""makemigrations"": from django.core.management.commands.makemigrations import Command as MakemigrationsCommand original_create_model = MakemigrationsCommand.create_model def patched_create_model(self, name, fields, options=None, bases=None, managers=None, app_label=None, module_name=None, abstract=False, proxy=False, swappable=None, apps=None): if isinstance(fields[0][1], type) and hasattr(fields[0][1], ""__qualname__"") and ""."" not in fields[0][1].__qualname__: fields[0] = (fields[0][0], ""{}.{}"".format(self.module_name, fields[0][1].__qualname__)) return original_create_model(self, name, fields, options, bases, managers, app_label, module_name, abstract, proxy, swappable, apps) MakemigrationsCommand.create_model = patched_create_model /testbed/manage.py:c7fb647f18e67ddf",UNSAFE,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la tests:df5d252518413793"", ""file_read:shell-chain:14dc06def76579e8""]","[""list_find"", ""file_read"", ""shell_other""]",[],[],0.2805771827697754,0.0,0,false,false,0,0.2805771827697754,,,,,,,,,,,,,
event,no_stp,django__django-12125:b1:tool9,list_find,list_find:ls -la /usr/local/lib/python3.x:120a6b6805d7b874,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""python_inspect:python /testbed/manage.py makemigrations:2264180a9c127a9b"", ""file_read:shell-chain:69e59bc355f044d3""]","[""list_find"", ""file_read"", ""python_inspect""]",[],[],0.37767672538757324,0.0,0,false,false,0,0.37767672538757324,,,,,,,,,,,,,
event,stp_exact_top1,django__django-12125:b1:tool9,list_find,list_find:ls -la /usr/local/lib/python3.x:120a6b6805d7b874,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""python_inspect:python /testbed/manage.py makemigrations:2264180a9c127a9b"", ""file_read:shell-chain:69e59bc355f044d3""]","[""list_find"", ""file_read"", ""python_inspect""]",[],[],0.37767672538757324,0.0,0,false,false,0,0.37767672538757324,,,,,,,,,,,,,
event,stp_exact_top3_budgeted,django__django-12125:b1:tool9,list_find,list_find:ls -la /usr/local/lib/python3.x:120a6b6805d7b874,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""python_inspect:python /testbed/manage.py makemigrations:2264180a9c127a9b"", ""file_read:shell-chain:69e59bc355f044d3""]","[""list_find"", ""file_read"", ""python_inspect""]",[],[],0.37767672538757324,0.0,0,false,false,0,0.37767672538757324,,,,,,,,,,,,,
event,stp_sandbox_top1,django__django-12125:b1:tool9,list_find,list_find:ls -la /usr/local/lib/python3.x:120a6b6805d7b874,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""python_inspect:python /testbed/manage.py makemigrations:2264180a9c127a9b"", ""file_read:shell-chain:69e59bc355f044d3""]","[""list_find"", ""file_read"", ""python_inspect""]",[],[],0.37767672538757324,0.0,0,false,false,0,0.37767672538757324,,,,,,,,,,,,,
event,stp_sandbox_top3_budgeted,django__django-12125:b1:tool9,list_find,list_find:ls -la /usr/local/lib/python3.x:120a6b6805d7b874,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""python_inspect:python /testbed/manage.py makemigrations:2264180a9c127a9b"", ""file_read:shell-chain:69e59bc355f044d3""]","[""list_find"", ""file_read"", ""python_inspect""]",[],[],0.37767672538757324,0.0,0,false,false,0,0.37767672538757324,,,,,,,,,,,,,
event,stp_class_upper_bound,django__django-12125:b1:tool9,list_find,list_find:ls -la /usr/local/lib/python3.x:120a6b6805d7b874,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""python_inspect:python /testbed/manage.py makemigrations:2264180a9c127a9b"", ""file_read:shell-chain:69e59bc355f044d3""]","[""list_find"", ""file_read"", ""python_inspect""]",[],[],0.37767672538757324,0.0,0,false,false,0,0.37767672538757324,,,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b1:tool9,list_find,list_find:ls -la /usr/local/lib/python3.x:120a6b6805d7b874,SAFE_READ_ONLY_EXACT,"[""list_find:ls -la:1de700c29687cae3"", ""python_inspect:python /testbed/manage.py makemigrations:2264180a9c127a9b"", ""file_read:shell-chain:69e59bc355f044d3""]","[""list_find"", ""file_read"", ""python_inspect""]",[],[],0.37767672538757324,0.0,0,false,false,0,0.37767672538757324,,,,,,,,,,,,,
event,no_stp,django__django-12125:b2:tool7,python_inspect,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.4622201919555664,0.0,0,false,false,0,0.4622201919555664,,,,,,,,,,,,,
event,stp_exact_top1,django__django-12125:b2:tool7,python_inspect,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.4622201919555664,0.0,0,false,false,0,0.4622201919555664,,,,,,,,,,,,,
event,stp_exact_top3_budgeted,django__django-12125:b2:tool7,python_inspect,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.4622201919555664,0.0,0,false,false,0,0.4622201919555664,,,,,,,,,,,,,
event,stp_sandbox_top1,django__django-12125:b2:tool7,python_inspect,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.4622201919555664,0.0,0,false,false,0,0.4622201919555664,,,,,,,,,,,,,
event,stp_sandbox_top3_budgeted,django__django-12125:b2:tool7,python_inspect,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.4622201919555664,0.0,0,false,false,0,0.4622201919555664,,,,,,,,,,,,,
event,stp_class_upper_bound,django__django-12125:b2:tool7,python_inspect,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.4622201919555664,0.0,0,false,false,0,0.4622201919555664,,,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b2:tool7,python_inspect,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.4622201919555664,0.0,0,false,false,0,0.4622201919555664,,,,,,,,,,,,,
event,no_stp,django__django-12125:b2:tool9,python_inspect,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.5145728588104248,0.0,0,false,false,0,0.5145728588104248,,,,,,,,,,,,,
event,stp_exact_top1,django__django-12125:b2:tool9,python_inspect,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.5145728588104248,0.0,0,false,false,0,0.5145728588104248,,,,,,,,,,,,,
event,stp_exact_top3_budgeted,django__django-12125:b2:tool9,python_inspect,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.5145728588104248,0.0,0,false,false,0,0.5145728588104248,,,,,,,,,,,,,
event,stp_sandbox_top1,django__django-12125:b2:tool9,python_inspect,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.5145728588104248,0.0,0,false,false,0,0.5145728588104248,,,,,,,,,,,,,
event,stp_sandbox_top3_budgeted,django__django-12125:b2:tool9,python_inspect,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.5145728588104248,0.0,0,false,false,0,0.5145728588104248,,,,,,,,,,,,,
event,stp_class_upper_bound,django__django-12125:b2:tool9,python_inspect,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.5145728588104248,0.0,0,false,false,0,0.5145728588104248,,,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b2:tool9,python_inspect,python_inspect:python manage.py makemigrations:6a2452b607a8da8c,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""shell_other:vim django/utils/http.py:1b3c527783358e14"", ""shell_other:vim django/contrib/admin/utils.py:5569b15596860cd4""]","[""shell_other"", ""file_read"", ""list_find""]",[],[],0.5145728588104248,0.0,0,false,false,0,0.5145728588104248,,,,,,,,,,,,,
event,no_stp,django__django-12125:b3:tool4,grep_search,grep_search:git -r clone https://github.com/django/django.git /tmp/django_source cd /tmp/django_source grep inner_class .:2cab86ab2075a58a,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:nano django/utils/http.py:82fe7040c6b6bfa6""]","[""grep_search"", ""shell_other"", ""list_find""]",[],[],0.41765809059143066,0.0,0,false,false,0,0.41765809059143066,,,,,,,,,,,,,
event,stp_exact_top1,django__django-12125:b3:tool4,grep_search,grep_search:git -r clone https://github.com/django/django.git /tmp/django_source cd /tmp/django_source grep inner_class .:2cab86ab2075a58a,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:nano django/utils/http.py:82fe7040c6b6bfa6""]","[""grep_search"", ""shell_other"", ""list_find""]",[],[],0.41765809059143066,0.0,0,false,false,0,0.41765809059143066,,,,,,,,,,,,,
event,stp_exact_top3_budgeted,django__django-12125:b3:tool4,grep_search,grep_search:git -r clone https://github.com/django/django.git /tmp/django_source cd /tmp/django_source grep inner_class .:2cab86ab2075a58a,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:nano django/utils/http.py:82fe7040c6b6bfa6""]","[""grep_search"", ""shell_other"", ""list_find""]",[],[],0.41765809059143066,0.0,0,false,false,0,0.41765809059143066,,,,,,,,,,,,,
event,stp_sandbox_top1,django__django-12125:b3:tool4,grep_search,grep_search:git -r clone https://github.com/django/django.git /tmp/django_source cd /tmp/django_source grep inner_class .:2cab86ab2075a58a,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:nano django/utils/http.py:82fe7040c6b6bfa6""]","[""grep_search"", ""shell_other"", ""list_find""]",[],[],0.41765809059143066,0.0,0,false,false,0,0.41765809059143066,,,,,,,,,,,,,
event,stp_sandbox_top3_budgeted,django__django-12125:b3:tool4,grep_search,grep_search:git -r clone https://github.com/django/django.git /tmp/django_source cd /tmp/django_source grep inner_class .:2cab86ab2075a58a,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:nano django/utils/http.py:82fe7040c6b6bfa6""]","[""grep_search"", ""shell_other"", ""list_find""]",[],[],0.41765809059143066,0.0,0,false,false,0,0.41765809059143066,,,,,,,,,,,,,
event,stp_class_upper_bound,django__django-12125:b3:tool4,grep_search,grep_search:git -r clone https://github.com/django/django.git /tmp/django_source cd /tmp/django_source grep inner_class .:2cab86ab2075a58a,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:nano django/utils/http.py:82fe7040c6b6bfa6""]","[""grep_search"", ""shell_other"", ""list_find""]",[],[],0.41765809059143066,0.0,0,false,false,0,0.41765809059143066,,,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b3:tool4,grep_search,grep_search:git -r clone https://github.com/django/django.git /tmp/django_source cd /tmp/django_source grep inner_class .:2cab86ab2075a58a,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:nano django/utils/http.py:82fe7040c6b6bfa6""]","[""grep_search"", ""shell_other"", ""list_find""]",[],[],0.41765809059143066,0.0,0,false,false,0,0.41765809059143066,,,,,,,,,,,,,
event,no_stp,django__django-12125:b3:tool6,grep_search,grep_search:git -r -r clone https://github.com/django/django.git /home/user/django_source cp /home/user/django_source /tmp cd /tmp/django_source grep inner_class .:2319e9177d0ac894,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:nano django/utils/http.py:82fe7040c6b6bfa6""]","[""grep_search"", ""shell_other"", ""list_find""]",[],[],60.06476879119873,0.0,0,false,false,0,60.06476879119873,,,,,,,,,,,,,
event,stp_exact_top1,django__django-12125:b3:tool6,grep_search,grep_search:git -r -r clone https://github.com/django/django.git /home/user/django_source cp /home/user/django_source /tmp cd /tmp/django_source grep inner_class .:2319e9177d0ac894,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:nano django/utils/http.py:82fe7040c6b6bfa6""]","[""grep_search"", ""shell_other"", ""list_find""]",[],[],60.06476879119873,0.0,0,false,false,0,60.06476879119873,,,,,,,,,,,,,
event,stp_exact_top3_budgeted,django__django-12125:b3:tool6,grep_search,grep_search:git -r -r clone https://github.com/django/django.git /home/user/django_source cp /home/user/django_source /tmp cd /tmp/django_source grep inner_class .:2319e9177d0ac894,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:nano django/utils/http.py:82fe7040c6b6bfa6""]","[""grep_search"", ""shell_other"", ""list_find""]",[],[],60.06476879119873,0.0,0,false,false,0,60.06476879119873,,,,,,,,,,,,,
event,stp_sandbox_top1,django__django-12125:b3:tool6,grep_search,grep_search:git -r -r clone https://github.com/django/django.git /home/user/django_source cp /home/user/django_source /tmp cd /tmp/django_source grep inner_class .:2319e9177d0ac894,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:nano django/utils/http.py:82fe7040c6b6bfa6""]","[""grep_search"", ""shell_other"", ""list_find""]",[],[],60.06476879119873,0.0,0,false,false,0,60.06476879119873,,,,,,,,,,,,,
event,stp_sandbox_top3_budgeted,django__django-12125:b3:tool6,grep_search,grep_search:git -r -r clone https://github.com/django/django.git /home/user/django_source cp /home/user/django_source /tmp cd /tmp/django_source grep inner_class .:2319e9177d0ac894,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:nano django/utils/http.py:82fe7040c6b6bfa6""]","[""grep_search"", ""shell_other"", ""list_find""]",[],[],60.06476879119873,0.0,0,false,false,0,60.06476879119873,,,,,,,,,,,,,
event,stp_class_upper_bound,django__django-12125:b3:tool6,grep_search,grep_search:git -r -r clone https://github.com/django/django.git /home/user/django_source cp /home/user/django_source /tmp cd /tmp/django_source grep inner_class .:2319e9177d0ac894,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:nano django/utils/http.py:82fe7040c6b6bfa6""]","[""grep_search"", ""shell_other"", ""list_find""]",[],[],60.06476879119873,0.0,0,false,false,0,60.06476879119873,,,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-12125:b3:tool6,grep_search,grep_search:git -r -r clone https://github.com/django/django.git /home/user/django_source cp /home/user/django_source /tmp cd /tmp/django_source grep inner_class .:2319e9177d0ac894,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:nano django/utils/http.py:82fe7040c6b6bfa6""]","[""grep_search"", ""shell_other"", ""list_find""]",[],[],60.06476879119873,0.0,0,false,false,0,60.06476879119873,,,,,,,,,,,,,
event,no_stp,django__django-12125:b3:tool8,grep_search,grep_search:git -r clone https://github.com/django/django.git /tmp/django_source cd /tmp/django_source grep inner_class .:2cab86ab2075a58a,UNKNOWN,"[""list_find:ls -la:1de700c29687cae3"", ""list_find:ls -la /testbed:8794b88ad5ddaf60"", ""shell_other:nano django/utils/http.py:82fe7040c6b6bfa6""]","[""grep_search"", ""shell_other"", ""list_find""]",[],[],60.06462836265564,0.0,0,false,false,0,60.06462836265564,,,,,,,,,,,,,
