segment_id,context_domain_id,segment_type,segment_tokens,fanout,reuse_count,consumer_llm_nodes,consumer_branches,mutable,shared,shared_ratio,placement_region,replicated,predicted_saved_prefill_tokens,predicted_remote_bytes_saved,actual_cache_hit_tokens,placement_score
76a44067e4aef037,f3861cf1557f40e3,history,34,5,4,"[""django__django-12125:b3:llm5"", ""django__django-12125:b3:llm6"", ""django__django-12125:b3:llm7"", ""django__django-12125:b3:llm8"", ""django__django-12125:b3:llm9""]","[""b3""]",true,false,0.0,2,false,0,0,0.0,-1949.6960000000001
7711fb670936f384,852ee7b9bc6517df,repo,1361,40,39,"[""django__django-11999:b0:llm0"", ""django__django-11999:b0:llm1"", ""django__django-11999:b0:llm2"", ""django__django-11999:b0:llm3"", ""django__django-11999:b0:llm4"", ""django__django-11999:b0:llm5"", ""django__django-11999:b0:llm6"", ""django__django-11999:b0:llm7"", ""django__django-11999:b0:llm8"", ""django__django-11999:b0:llm9"", ""django__django-11999:b1:llm0"", ""django__django-11999:b1:llm1"", ""django__django-11999:b1:llm2"", ""django__django-11999:b1:llm3"", ""django__django-11999:b1:llm4"", ""django__django-11999:b1:llm5"", ""django__django-11999:b1:llm6"", ""django__django-11999:b1:llm7"", ""django__django-11999:b1:llm8"", ""django__django-11999:b1:llm9""]","[""b0"", ""b1"", ""b2"", ""b3""]",false,true,1.0,10,true,53079,3043762176,2463145.0685695484,-152213074.984
77913f4aa8493786,aa4b80fdf138e45a,system,111,38,37,"[""django__django-11848:b0:llm0"", ""django__django-11848:b0:llm1"", ""django__django-11848:b0:llm2"", ""django__django-11848:b0:llm3"", ""django__django-11848:b0:llm4"", ""django__django-11848:b0:llm5"", ""django__django-11848:b0:llm6"", ""django__django-11848:b0:llm7"", ""django__django-11848:b0:llm8"", ""django__django-11848:b0:llm9"", ""django__django-11848:b1:llm0"", ""django__django-11848:b1:llm1"", ""django__django-11848:b1:llm2"", ""django__django-11848:b1:llm3"", ""django__django-11848:b1:llm4"", ""django__django-11848:b1:llm5"", ""django__django-11848:b1:llm6"", ""django__django-11848:b1:llm7"", ""django__django-11848:b1:llm8"", ""django__django-11848:b1:llm9""]","[""b0"", ""b1"", ""b2"", ""b3""]",false,true,1.0,6,true,4107,235511808,190586.423945725,-11777848.584
7795221f662dfc05,2a250ec97b3c5290,repo,42,6,7,"[""django__django-11964:b0:llm4"", ""django__django-11964:b0:llm5"", ""django__django-11964:b0:llm6"", ""django__django-11964:b0:llm7"", ""django__django-11964:b0:llm8"", ""django__django-11964:b0:llm9""]","[""b0""]",false,true,1.0,0,false,294,16859136,13643.147952287107,-845071.248
77b4b54c7853a090,df6e950bba430473,repo,52,2,1,"[""django__django-12125:b2:llm8"", ""django__django-12125:b2:llm9""]","[""b2""]",false,true,1.0,11,false,52,2981888,2413.073787479352,-152024.288
77c691956dc9acf6,07096b3dba5d1229,repo,227,2,1,"[""django__django-13028:b2:llm8"", ""django__django-13028:b2:llm9""]","[""b2""]",false,true,1.0,11,false,227,13017088,10533.99518765025,-663644.488
7878b8133f3884d9,5f98e7d1ae49c0c7,history,144,4,3,"[""django__django-13033:b2:llm6"", ""django__django-13033:b2:llm7"", ""django__django-13033:b2:llm8"", ""django__django-13033:b2:llm9""]","[""b2""]",true,false,0.0,10,false,0,0,0.0,-8257.536
78ae3a6b7bcad32e,8673841c4d0d890b,repo,50,5,4,"[""django__django-11815:b1:llm4"", ""django__django-11815:b1:llm5"", ""django__django-11815:b1:llm6"", ""django__django-11815:b1:llm7"", ""django__django-11815:b1:llm8""]","[""b1""]",false,true,1.0,4,false,200,11468800,9281.053028766739,-576107.2
78d650a4c4936e30,8673841c4d0d890b,history,27,7,6,"[""django__django-11815:b1:llm2"", ""django__django-11815:b1:llm3"", ""django__django-11815:b1:llm4"", ""django__django-11815:b1:llm5"", ""django__django-11815:b1:llm6"", ""django__django-11815:b1:llm7"", ""django__django-11815:b1:llm8""]","[""b1""]",true,false,0.0,4,false,0,0,0.0,-1548.288
79263fad07be35af,de88a884b1fc2807,repo,74,9,8,"[""astropy__astropy-12907:b3:llm1"", ""astropy__astropy-12907:b3:llm2"", ""astropy__astropy-12907:b3:llm3"", ""astropy__astropy-12907:b3:llm4"", ""astropy__astropy-12907:b3:llm5"", ""astropy__astropy-12907:b3:llm6"", ""astropy__astropy-12907:b3:llm7"", ""astropy__astropy-12907:b3:llm8"", ""astropy__astropy-12907:b3:llm9""]","[""b3""]",false,true,1.0,4,true,592,33947648,27471.916965149547,-1701033.8560000001
7954490183685d84,0ec758d24ab7cf1b,repo,1902,44,53,"[""django__django-13028:b0:llm0"", ""django__django-13028:b0:llm1"", ""django__django-13028:b0:llm10"", ""django__django-13028:b0:llm11"", ""django__django-13028:b0:llm12"", ""django__django-13028:b0:llm13"", ""django__django-13028:b0:llm14"", ""django__django-13028:b0:llm2"", ""django__django-13028:b0:llm3"", ""django__django-13028:b0:llm4"", ""django__django-13028:b0:llm5"", ""django__django-13028:b0:llm6"", ""django__django-13028:b0:llm7"", ""django__django-13028:b0:llm8"", ""django__django-13028:b0:llm9"", ""django__django-13028:b1:llm0"", ""django__django-13028:b1:llm1"", ""django__django-13028:b1:llm2"", ""django__django-13028:b1:llm3"", ""django__django-13028:b1:llm4""]","[""b0"", ""b1"", ""b2"", ""b3""]",false,true,1.0,6,true,100806,5780619264,4677929.1580893,-289039225.488
79b226b6abde8e51,a950f3c891c7d34a,history,32,11,11,"[""django__django-11964:b0:llm10"", ""django__django-11964:b0:llm11"", ""django__django-11964:b0:llm12"", ""django__django-11964:b0:llm13"", ""django__django-11964:b0:llm14"", ""django__django-11964:b0:llm7"", ""django__django-11964:b0:llm8"", ""django__django-11964:b0:llm9"", ""django__django-11964:b3:llm7"", ""django__django-11964:b3:llm8"", ""django__django-11964:b3:llm9""]","[""b0"", ""b3""]",true,false,0.0,13,false,0,0,0.0,-1835.008
79bac913c5c1eb79,2c0145be26b2bf34,history,33,1,0,"[""django__django-11999:b1:llm9""]","[""b1""]",true,false,0.0,8,false,0,0,0.0,-1892.352
7b17ccc2d8206248,0ec758d24ab7cf1b,history,29,16,15,"[""django__django-13028:b0:llm4"", ""django__django-13028:b0:llm5"", ""django__django-13028:b0:llm6"", ""django__django-13028:b0:llm7"", ""django__django-13028:b0:llm8"", ""django__django-13028:b0:llm9"", ""django__django-13028:b2:llm6"", ""django__django-13028:b2:llm7"", ""django__django-13028:b2:llm8"", ""django__django-13028:b2:llm9"", ""django__django-13028:b3:llm3"", ""django__django-13028:b3:llm4"", ""django__django-13028:b3:llm5"", ""django__django-13028:b3:llm6"", ""django__django-13028:b3:llm7"", ""django__django-13028:b3:llm8""]","[""b0"", ""b2"", ""b3""]",true,false,0.0,6,false,0,0,0.0,-1662.976
7b72bd886d4858d4,551bf22f623d4bb5,repo,103,9,8,"[""django__django-12708:b1:llm1"", ""django__django-12708:b1:llm2"", ""django__django-12708:b1:llm3"", ""django__django-12708:b1:llm4"", ""django__django-12708:b1:llm5"", ""django__django-12708:b1:llm6"", ""django__django-12708:b1:llm7"", ""django__django-12708:b1:llm8"", ""django__django-12708:b1:llm9""]","[""b1""]",false,true,1.0,5,true,824,47251456,38237.93847851896,-2367655.2320000003
7bba7f31e5fd1735,551bf22f623d4bb5,repo,57,3,2,"[""django__django-12708:b1:llm7"", ""django__django-12708:b1:llm8"", ""django__django-12708:b1:llm9""]","[""b1""]",false,true,1.0,5,false,114,6537216,5290.200226397041,-330015.40800000005
7cc2278ecf6453e1,ef031a61f2642850,repo,34,5,4,"[""django__django-11999:b3:llm5"", ""django__django-11999:b3:llm6"", ""django__django-11999:b3:llm7"", ""django__django-11999:b3:llm8"", ""django__django-11999:b3:llm9""]","[""b3""]",false,true,1.0,1,false,136,7798784,6311.116059561383,-391752.896
7d7d1747bdb1e315,f399d219365a51dd,repo,95,5,8,"[""django__django-13028:b3:llm4"", ""django__django-13028:b3:llm5"", ""django__django-13028:b3:llm6"", ""django__django-13028:b3:llm7"", ""django__django-13028:b3:llm8""]","[""b3""]",false,true,1.0,13,false,760,43581440,35268.00150931361,-2183759.68
7dac317224bc37b7,5f98e7d1ae49c0c7,repo,87,3,2,"[""django__django-13033:b2:llm7"", ""django__django-13033:b2:llm8"", ""django__django-13033:b2:llm9""]","[""b2""]",false,true,1.0,10,false,174,9977856,8074.516135027063,-503707.72800000006
7dbb9b894cb04091,eb6a7e7ea6de5103,history,646,14,13,"[""django__django-13033:b0:llm3"", ""django__django-13033:b0:llm4"", ""django__django-13033:b0:llm5"", ""django__django-13033:b0:llm6"", ""django__django-13033:b0:llm7"", ""django__django-13033:b0:llm8"", ""django__django-13033:b0:llm9"", ""django__django-13033:b1:llm3"", ""django__django-13033:b1:llm4"", ""django__django-13033:b1:llm5"", ""django__django-13033:b1:llm6"", ""django__django-13033:b1:llm7"", ""django__django-13033:b1:llm8"", ""django__django-13033:b1:llm9""]","[""b0"", ""b1""]",true,false,0.0,0,false,0,0,0.0,-37044.224
7e3cf5b3effe4ebf,eb6a7e7ea6de5103,repo,82,18,17,"[""django__django-13033:b0:llm1"", ""django__django-13033:b0:llm2"", ""django__django-13033:b0:llm3"", ""django__django-13033:b0:llm4"", ""django__django-13033:b0:llm5"", ""django__django-13033:b0:llm6"", ""django__django-13033:b0:llm7"", ""django__django-13033:b0:llm8"", ""django__django-13033:b0:llm9"", ""django__django-13033:b1:llm1"", ""django__django-13033:b1:llm2"", ""django__django-13033:b1:llm3"", ""django__django-13033:b1:llm4"", ""django__django-13033:b1:llm5"", ""django__django-13033:b1:llm6"", ""django__django-13033:b1:llm7"", ""django__django-13033:b1:llm8"", ""django__django-13033:b1:llm9""]","[""b0"", ""b1""]",false,true,1.0,0,true,1394,79937536,64688.93961050417,-4000185.0080000004
7e655105d7f5c0d2,ac2bf7904dfc540d,repo,54,1,0,"[""astropy__astropy-12907:b1:llm7""]","[""b1""]",false,true,1.0,10,false,0,0,0.0,-3096.576
7f09240c6a149fb5,0ec758d24ab7cf1b,history,51,2,1,"[""django__django-13028:b0:llm8"", ""django__django-13028:b0:llm9""]","[""b0""]",true,false,0.0,6,false,0,0,0.0,-2924.544
7f359dc6c075469a,5f98e7d1ae49c0c7,repo,75,4,3,"[""django__django-13033:b2:llm6"", ""django__django-13033:b2:llm7"", ""django__django-13033:b2:llm8"", ""django__django-13033:b2:llm9""]","[""b2""]",false,true,1.0,10,false,225,12902400,10441.18465736258,-649195.8
7f377b684a337a95,852ee7b9bc6517df,history,917,8,7,"[""django__django-11999:b0:llm2"", ""django__django-11999:b0:llm3"", ""django__django-11999:b0:llm4"", ""django__django-11999:b0:llm5"", ""django__django-11999:b0:llm6"", ""django__django-11999:b0:llm7"", ""django__django-11999:b0:llm8"", ""django__django-11999:b0:llm9""]","[""b0""]",true,false,0.0,10,false,0,0,0.0,-52584.448000000004
7faacf1d0a93a081,551bf22f623d4bb5,repo,66,6,5,"[""django__django-12708:b1:llm4"", ""django__django-12708:b1:llm5"", ""django__django-12708:b1:llm6"", ""django__django-12708:b1:llm7"", ""django__django-12708:b1:llm8"", ""django__django-12708:b1:llm9""]","[""b1""]",false,true,1.0,5,false,330,18923520,15313.73749746512,-949630.704
8012876b31e2f799,3da0d3379d667081,repo,130,2,1,"[""django__django-12308:b2:llm8"", ""django__django-12308:b2:llm9""]","[""b2""]",false,true,1.0,0,false,130,7454720,6032.68446869838,-380060.72
801e6fa84c32ac41,6faeb221560f8ee6,repo,169,7,6,"[""astropy__astropy-12907:b0:llm3"", ""astropy__astropy-12907:b0:llm4"", ""astropy__astropy-12907:b0:llm5"", ""astropy__astropy-12907:b0:llm6"", ""astropy__astropy-12907:b0:llm7"", ""astropy__astropy-12907:b0:llm8"", ""astropy__astropy-12907:b0:llm9""]","[""b0""]",false,true,1.0,4,false,1014,58146816,47054.938855847366,-2916017.936
805e0008dd1c1ff0,c2ae59b50cd36591,repo,100,9,8,"[""django__django-13028:b1:llm1"", ""django__django-13028:b1:llm2"", ""django__django-13028:b1:llm3"", ""django__django-13028:b1:llm4"", ""django__django-13028:b1:llm5"", ""django__django-13028:b1:llm6"", ""django__django-13028:b1:llm7"", ""django__django-13028:b1:llm8"", ""django__django-13028:b1:llm9""]","[""b1""]",false,true,1.0,1,true,800,45875200,37124.212115066955,-2298694.4
8082da3156d36b61,c2ae59b50cd36591,repo,191,5,4,"[""django__django-13028:b1:llm5"", ""django__django-13028:b1:llm6"", ""django__django-13028:b1:llm7"", ""django__django-13028:b1:llm8"", ""django__django-13028:b1:llm9""]","[""b1""]",false,true,1.0,1,false,764,43810816,35453.62256988894,-2200729.504
81d1ee1efae935d8,eb6a7e7ea6de5103,history,26,27,26,"[""django__django-13033:b0:llm1"", ""django__django-13033:b0:llm2"", ""django__django-13033:b0:llm3"", ""django__django-13033:b0:llm4"", ""django__django-13033:b0:llm5"", ""django__django-13033:b0:llm6"", ""django__django-13033:b0:llm7"", ""django__django-13033:b0:llm8"", ""django__django-13033:b0:llm9"", ""django__django-13033:b1:llm1"", ""django__django-13033:b1:llm2"", ""django__django-13033:b1:llm3"", ""django__django-13033:b1:llm4"", ""django__django-13033:b1:llm5"", ""django__django-13033:b1:llm6"", ""django__django-13033:b1:llm7"", ""django__django-13033:b1:llm8"", ""django__django-13033:b1:llm9"", ""django__django-13033:b3:llm1"", ""django__django-13033:b3:llm2""]","[""b0"", ""b1"", ""b3""]",true,false,0.0,0,false,0,0,0.0,-1490.944
81ee9c7bdc358f44,019c7764d40945f1,repo,80,3,2,"[""django__django-11815:b2:llm7"", ""django__django-11815:b2:llm8"", ""django__django-11815:b2:llm9""]","[""b2""]",false,true,1.0,4,false,160,9175040,7424.842423013391,-463179.52
8206b2d1cc35fe2f,9dd9814f1e905b3b,history,29,12,11,"[""django__django-12708:b0:llm3"", ""django__django-12708:b0:llm4"", ""django__django-12708:b0:llm5"", ""django__django-12708:b0:llm6"", ""django__django-12708:b0:llm7"", ""django__django-12708:b0:llm8"", ""django__django-12708:b2:llm3"", ""django__django-12708:b2:llm4"", ""django__django-12708:b2:llm5"", ""django__django-12708:b2:llm6"", ""django__django-12708:b2:llm7"", ""django__django-12708:b2:llm8""]","[""b0"", ""b2""]",true,false,0.0,2,false,0,0,0.0,-1662.976
8226a9ba139d7766,07096b3dba5d1229,history,36,3,2,"[""django__django-13028:b2:llm7"", ""django__django-13028:b2:llm8"", ""django__django-13028:b2:llm9""]","[""b2""]",true,false,0.0,11,false,0,0,0.0,-2064.384
822c3ce09334a04e,ed967e5422d70e84,repo,64,6,5,"[""django__django-11815:b0:llm4"", ""django__django-11815:b0:llm5"", ""django__django-11815:b0:llm6"", ""django__django-11815:b0:llm7"", ""django__django-11815:b0:llm8"", ""django__django-11815:b0:llm9""]","[""b0""]",false,true,1.0,9,false,320,18350080,14849.684846026783,-920854.016
82dd33685d509424,aa4b80fdf138e45a,repo,47,7,9,"[""django__django-11848:b0:llm3"", ""django__django-11848:b0:llm4"", ""django__django-11848:b0:llm5"", ""django__django-11848:b0:llm6"", ""django__django-11848:b0:llm7"", ""django__django-11848:b0:llm8"", ""django__django-11848:b0:llm9""]","[""b0""]",false,true,1.0,6,false,423,24256512,19629.42715584165,-1215097.7680000002
82ee2906ff36465c,8673841c4d0d890b,repo,56,3,2,"[""django__django-11815:b1:llm6"", ""django__django-11815:b1:llm7"", ""django__django-11815:b1:llm8""]","[""b1""]",false,true,1.0,4,false,112,6422528,5197.389696109374,-324225.66400000005
8315db3d1248552b,6faeb221560f8ee6,repo,188,6,7,"[""astropy__astropy-12907:b0:llm4"", ""astropy__astropy-12907:b0:llm5"", ""astropy__astropy-12907:b0:llm6"", ""astropy__astropy-12907:b0:llm7"", ""astropy__astropy-12907:b0:llm8"", ""astropy__astropy-12907:b0:llm9""]","[""b0""]",false,true,1.0,4,false,1316,75464704,61069.32892928514,-3782699.872
83a3454cdf14a36e,c2ae59b50cd36591,history,15,16,15,"[""django__django-13028:b0:llm10"", ""django__django-13028:b0:llm11"", ""django__django-13028:b0:llm12"", ""django__django-13028:b0:llm13"", ""django__django-13028:b0:llm14"", ""django__django-13028:b0:llm4"", ""django__django-13028:b0:llm5"", ""django__django-13028:b0:llm6"", ""django__django-13028:b0:llm7"", ""django__django-13028:b0:llm8"", ""django__django-13028:b0:llm9"", ""django__django-13028:b1:llm6"", ""django__django-13028:b1:llm7"", ""django__django-13028:b1:llm8"", ""django__django-13028:b1:llm9"", ""django__django-13028:b2:llm9""]","[""b0"", ""b1"", ""b2""]",true,false,0.0,1,false,0,0,0.0,-860.16
83c467224b9eba2f,6faeb221560f8ee6,history,42,6,7,"[""astropy__astropy-12907:b0:llm4"", ""astropy__astropy-12907:b0:llm5"", ""astropy__astropy-12907:b0:llm6"", ""astropy__astropy-12907:b0:llm7"", ""astropy__astropy-12907:b0:llm8"", ""astropy__astropy-12907:b0:llm9""]","[""b0""]",true,false,0.0,4,false,0,0,0.0,-2408.448
83e53ff28d2c56b6,ed967e5422d70e84,repo,79,8,7,"[""django__django-11815:b0:llm2"", ""django__django-11815:b0:llm3"", ""django__django-11815:b0:llm4"", ""django__django-11815:b0:llm5"", ""django__django-11815:b0:llm6"", ""django__django-11815:b0:llm7"", ""django__django-11815:b0:llm8"", ""django__django-11815:b0:llm9""]","[""b0""]",false,true,1.0,9,true,553,31711232,25662.111624540034,-1589538.776
84a26e0aa868889e,46a4b3e7e25a386f,repo,87,7,6,"[""django__django-11848:b3:llm1"", ""django__django-11848:b3:llm2"", ""django__django-11848:b3:llm3"", ""django__django-11848:b3:llm4"", ""django__django-11848:b3:llm5"", ""django__django-11848:b3:llm6"", ""django__django-11848:b3:llm7""]","[""b3""]",false,true,1.0,10,false,522,29933568,24223.54840508119,-1501145.3280000002
85259163a3081b59,a950f3c891c7d34a,repo,106,4,3,"[""django__django-11964:b3:llm6"", ""django__django-11964:b3:llm7"", ""django__django-11964:b3:llm8"", ""django__django-11964:b3:llm9""]","[""b3""]",false,true,1.0,13,false,318,18235392,14756.874315739115,-917530.0640000001
852836da601e7bb0,f399d219365a51dd,repo,130,2,1,"[""django__django-13028:b3:llm7"", ""django__django-13028:b3:llm8""]","[""b3""]",false,true,1.0,13,false,130,7454720,6032.68446869838,-380060.72
85a38461f7118d11,cd8597b0d096ce04,repo,60,8,7,"[""django__django-11964:b1:llm2"", ""django__django-11964:b1:llm3"", ""django__django-11964:b1:llm4"", ""django__django-11964:b1:llm5"", ""django__django-11964:b1:llm6"", ""django__django-11964:b1:llm7"", ""django__django-11964:b1:llm8"", ""django__django-11964:b1:llm9""]","[""b1""]",false,true,1.0,12,true,420,24084480,19490.21136041015,-1207244.64
8628356322f84b19,906710e1793281f9,repo,155,5,4,"[""astropy__astropy-12907:b2:llm5"", ""astropy__astropy-12907:b2:llm6"", ""astropy__astropy-12907:b2:llm7"", ""astropy__astropy-12907:b2:llm8"", ""astropy__astropy-12907:b2:llm9""]","[""b2""]",false,true,1.0,10,false,620,35553280,28771.26438917689,-1785932.32
86eeae21af2e635d,019c7764d40945f1,repo,58,4,3,"[""django__django-11815:b2:llm6"", ""django__django-11815:b2:llm7"", ""django__django-11815:b2:llm8"", ""django__django-11815:b2:llm9""]","[""b2""]",false,true,1.0,4,false,174,9977856,8074.516135027063,-502044.75200000004
8779c5a919acac3d,7d7dc9337ce137bc,history,47,5,4,"[""django__django-12125:b1:llm5"", ""django__django-12125:b1:llm6"", ""django__django-12125:b1:llm7"", ""django__django-12125:b1:llm8"", ""django__django-12125:b1:llm9""]","[""b1""]",true,false,0.0,4,false,0,0,0.0,-2695.168
87b798c3cf2ebdbf,f3861cf1557f40e3,repo,222,3,2,"[""django__django-12125:b3:llm7"", ""django__django-12125:b3:llm8"", ""django__django-12125:b3:llm9""]","[""b3""]",false,true,1.0,2,false,444,25460736,20603.93772386216,-1285323.168
87ed9b965c036cb9,019c7764d40945f1,history,191,7,6,"[""django__django-11815:b2:llm3"", ""django__django-11815:b2:llm4"", ""django__django-11815:b2:llm5"", ""django__django-11815:b2:llm6"", ""django__django-11815:b2:llm7"", ""django__django-11815:b2:llm8"", ""django__django-11815:b2:llm9""]","[""b2""]",true,false,0.0,4,false,0,0,0.0,-10952.704
8835782f86136016,40ce8256955c0001,repo,101,7,6,"[""django__django-11815:b3:llm3"", ""django__django-11815:b3:llm4"", ""django__django-11815:b3:llm5"", ""django__django-11815:b3:llm6"", ""django__django-11815:b3:llm7"", ""django__django-11815:b3:llm8"", ""django__django-11815:b3:llm9""]","[""b3""]",false,true,1.0,11,false,606,34750464,28121.590677163218,-1742708.9440000001
898da1bdec8852a4,f9603b79c4aabdaa,repo,60,7,6,"[""django__django-11964:b2:llm3"", ""django__django-11964:b2:llm4"", ""django__django-11964:b2:llm5"", ""django__django-11964:b2:llm6"", ""django__django-11964:b2:llm7"", ""django__django-11964:b2:llm8"", ""django__django-11964:b2:llm9""]","[""b2""]",false,true,1.0,9,false,360,20643840,16705.89545178013,-1035272.64
89fb2594c32bb7f4,d3c17c4999d63671,repo,59,7,15,"[""django__django-12708:b0:llm10"", ""django__django-12708:b0:llm11"", ""django__django-12708:b0:llm12"", ""django__django-12708:b0:llm13"", ""django__django-12708:b0:llm14"", ""django__django-12708:b0:llm8"", ""django__django-12708:b0:llm9""]","[""b0""]",false,true,1.0,9,false,885,50749440,41068.65965229282,-2539970.296
8ad1abead1b3be7d,852ee7b9bc6517df,history,32,1,0,"[""django__django-11999:b0:llm9""]","[""b0""]",true,false,0.0,10,false,0,0,0.0,-1835.008
8b4c8e069aa817a9,7a6e220a367f95fd,history,29,1,0,"[""django__django-11848:b1:llm9""]","[""b1""]",true,false,0.0,12,false,0,0,0.0,-1662.976
8b94ee41473e75e7,9dd9814f1e905b3b,history,34,3,2,"[""django__django-12708:b0:llm6"", ""django__django-12708:b0:llm7"", ""django__django-12708:b0:llm8""]","[""b0""]",true,false,0.0,2,false,0,0,0.0,-1949.6960000000001
8bbaf4637a1278e4,d3c17c4999d63671,history,37,14,13,"[""django__django-12708:b0:llm1"", ""django__django-12708:b0:llm10"", ""django__django-12708:b0:llm11"", ""django__django-12708:b0:llm12"", ""django__django-12708:b0:llm13"", ""django__django-12708:b0:llm14"", ""django__django-12708:b0:llm2"", ""django__django-12708:b0:llm3"", ""django__django-12708:b0:llm4"", ""django__django-12708:b0:llm5"", ""django__django-12708:b0:llm6"", ""django__django-12708:b0:llm7"", ""django__django-12708:b0:llm8"", ""django__django-12708:b0:llm9""]","[""b0""]",true,false,0.0,9,false,0,0,0.0,-2121.728
8bcfc2703089562d,ed967e5422d70e84,repo,87,4,4,"[""django__django-11815:b0:llm6"", ""django__django-11815:b0:llm7"", ""django__django-11815:b0:llm8"", ""django__django-11815:b0:llm9""]","[""b0""]",false,true,1.0,9,false,348,19955712,16149.032270054126,-1002426.528
8d28859386ef2759,852ee7b9bc6517df,history,646,7,6,"[""django__django-11999:b0:llm3"", ""django__django-11999:b0:llm4"", ""django__django-11999:b0:llm5"", ""django__django-11999:b0:llm6"", ""django__django-11999:b0:llm7"", ""django__django-11999:b0:llm8"", ""django__django-11999:b0:llm9""]","[""b0""]",true,false,0.0,10,false,0,0,0.0,-37044.224
8d4ee42bdce6e8ea,2c0145be26b2bf34,repo,117,8,7,"[""django__django-11999:b1:llm2"", ""django__django-11999:b1:llm3"", ""django__django-11999:b1:llm4"", ""django__django-11999:b1:llm5"", ""django__django-11999:b1:llm6"", ""django__django-11999:b1:llm7"", ""django__django-11999:b1:llm8"", ""django__django-11999:b1:llm9""]","[""b1""]",false,true,1.0,8,true,819,46964736,38005.91215279979,-2354127.0480000004
8e046f0fe13828f0,eb6a7e7ea6de5103,repo,76,8,7,"[""django__django-13033:b0:llm2"", ""django__django-13033:b0:llm3"", ""django__django-13033:b0:llm4"", ""django__django-13033:b0:llm5"", ""django__django-13033:b0:llm6"", ""django__django-13033:b0:llm7"", ""django__django-13033:b0:llm8"", ""django__django-13033:b0:llm9""]","[""b0""]",false,true,1.0,0,true,532,30507008,24687.601056519525,-1529176.5440000002
8e5c293951f83d7f,eb6a7e7ea6de5103,repo,73,4,3,"[""django__django-13033:b0:llm6"", ""django__django-13033:b0:llm7"", ""django__django-13033:b0:llm8"", ""django__django-13033:b0:llm9""]","[""b0""]",false,true,1.0,0,false,219,12558336,10162.75306649958,-631883.912
8eb98a6a1282bc46,58723b0dacfad96e,repo,47,3,2,"[""django__django-13033:b1:llm7"", ""django__django-13033:b1:llm8"", ""django__django-13033:b1:llm9""]","[""b1""]",false,true,1.0,6,false,94,5390336,4362.094923520367,-272117.968
8f2a7569926ddd56,8ed565dd7030de15,repo,72,3,2,"[""django__django-12708:b3:llm7"", ""django__django-12708:b3:llm8"", ""django__django-12708:b3:llm9""]","[""b3""]",false,true,1.0,7,false,144,8257536,6682.358180712052,-416861.568
930bd2402e2f35c0,0464de949fb408ce,history,32,4,3,"[""django__django-12708:b2:llm5"", ""django__django-12708:b2:llm6"", ""django__django-12708:b2:llm7"", ""django__django-12708:b2:llm8""]","[""b2""]",true,false,0.0,12,false,0,0,0.0,-1835.008
9590e5c8ad1bb503,cd8597b0d096ce04,repo,56,5,4,"[""django__django-11964:b1:llm5"", ""django__django-11964:b1:llm6"", ""django__django-11964:b1:llm7"", ""django__django-11964:b1:llm8"", ""django__django-11964:b1:llm9""]","[""b1""]",false,true,1.0,12,false,224,12845056,10394.779392218748,-645240.064
9627dec7c8768407,cd8597b0d096ce04,repo,71,9,8,"[""django__django-11964:b1:llm1"", ""django__django-11964:b1:llm2"", ""django__django-11964:b1:llm3"", ""django__django-11964:b1:llm4"", ""django__django-11964:b1:llm5"", ""django__django-11964:b1:llm6"", ""django__django-11964:b1:llm7"", ""django__django-11964:b1:llm8"", ""django__django-11964:b1:llm9""]","[""b1""]",false,true,1.0,12,true,568,32571392,26358.190601697537,-1632073.0240000002
9653519dea89518a,40ce8256955c0001,repo,98,4,3,"[""django__django-11815:b3:llm6"", ""django__django-11815:b3:llm7"", ""django__django-11815:b3:llm8"", ""django__django-11815:b3:llm9""]","[""b3""]",false,true,1.0,11,false,294,16859136,13643.147952287107,-848282.5120000001
96736a35109926b4,de88a884b1fc2807,history,215,1,0,"[""astropy__astropy-12907:b3:llm9""]","[""b3""]",true,false,0.0,4,false,0,0,0.0,-12328.960000000001
9676089687ec8ad0,f9603b79c4aabdaa,repo,56,6,5,"[""django__django-11964:b2:llm4"", ""django__django-11964:b2:llm5"", ""django__django-11964:b2:llm6"", ""django__django-11964:b2:llm7"", ""django__django-11964:b2:llm8"", ""django__django-11964:b2:llm9""]","[""b2""]",false,true,1.0,9,false,280,16056320,12993.474240273434,-805747.264
9686d7f0bb17ae7c,019c7764d40945f1,repo,48,2,1,"[""django__django-11815:b2:llm8"", ""django__django-11815:b2:llm9""]","[""b2""]",false,true,1.0,4,false,48,2752512,2227.4527269040173,-140330.112
96e8e9a67bd4314c,df6e950bba430473,repo,42,1,0,"[""django__django-12125:b2:llm9""]","[""b2""]",false,true,1.0,11,false,0,0,0.0,-2408.448
9766c7ab087d5cdd,9dd9814f1e905b3b,repo,85,1,0,"[""django__django-12708:b0:llm8""]","[""b0""]",false,true,1.0,2,false,0,0,0.0,-4874.24
97be8d5dc63d5d77,906710e1793281f9,repo,93,6,5,"[""astropy__astropy-12907:b2:llm4"", ""astropy__astropy-12907:b2:llm5"", ""astropy__astropy-12907:b2:llm6"", ""astropy__astropy-12907:b2:llm7"", ""astropy__astropy-12907:b2:llm8"", ""astropy__astropy-12907:b2:llm9""]","[""b2""]",false,true,1.0,10,false,465,26664960,21578.44829188267,-1338115.992
