config_id,total_sessions,active_session_limit,effective_regions,memory_budget_gb,arrival_pattern,session_pressure,region_pressure,memory_budget_per_active_session,predicted_arrival_burstiness,trace_mix_instance_entropy,repo_family_distribution,trace_llm_time_mean,trace_llm_time_p95,trace_tool_time_mean,trace_tool_time_p95,tool_time_share,llm_time_share,branch_jct_cv,tool_latency_cv,context_reuse_tokens,shared_context_ratio,repo_context_tokens,history_context_tokens,estimated_kv_bytes,estimated_domain_fanout,estimated_context_entropy,estimated_context_domain_count,context_hotspot_score,tool_events_per_session,llm_events_per_session,predicted_ready_depth,predicted_blocked_fraction,predicted_tool_blocked_fraction,estimated_remote_kv_pressure,estimated_remote_context_bytes,feature_sources_json
aligned_v10_stratified:ts16:al8:er1:arrclosed_loop:mem64,16,8,1,64,closed_loop,2.0,8.0,8.0,0.2,0.6792904407743652,"{""astropy"": 0.125, ""django"": 0.875}",0.8748076804383786,1.7595572233200065,1.4213443091421416,1.4866180419921884,0.6190114224110245,0.3809885775889756,1.2789991669195773,5.033235986123778,1670.0,0.9687518131408158,440890.0,122408.0,34591907840,83.5,0.6792904407743652,2,0.8203592814371258,10.4375,10.4375,1.4500380064684244,0.6499619935315757,0.6499619935315757,4.0270280838012695,34591907840.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts16:al8:er1:arrpoisson:mem16,16,8,1,16,poisson,2.0,8.0,2.0,0.55,0.4488644887230294,"{""astropy"": 0.0625, ""django"": 0.9375}",0.9130043864250184,1.786252844333649,1.0773476163546245,1.3473972082138062,0.5412849661014965,0.4587150338985036,1.40918183257499,5.259904936146419,1548.0,0.9433022951456841,504061.0,98211.0,37769682944,80.0,0.4488644887230294,2,0.90625,10.0,10.0,1.6592883510595478,0.6157116489404522,0.6157116489404522,17.587879180908203,37769682944.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts16:al8:er1:arrpoisson:mem64,16,8,1,64,poisson,2.0,8.0,8.0,0.55,0.8314743880097293,"{""astropy"": 0.125, ""django"": 0.875}",1.0282454239694696,1.9975465536117554,1.07214789136627,1.6567006111144997,0.5104510110264237,0.4895489889735764,1.2314105987066544,5.1138709943025455,1810.0,0.999548123075283,629971.0,172296.0,47334375424,85.5,0.8314743880097293,2,0.7368421052631579,10.6875,10.6875,1.6943619749574432,0.5806380250425569,0.5806380250425569,5.510446548461914,47334375424.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts16:al8:er1:arrpoisson:mem8,16,8,1,8,poisson,2.0,8.0,1.0,0.55,0.4469557319617579,"{""django"": 1.0}",0.8218248734563034,1.3286008834838867,0.5241382462637765,1.613795518875122,0.3894150133718237,0.6105849866281763,0.40005235626547353,3.0229573199744824,1606.0,0.9756259937185241,550863.0,177381.0,43929059328,80.5,0.4469557319617579,2,0.906832298136646,10.0625,10.0625,1.8320404222895506,0.44295957771044947,0.44295957771044947,40.91212463378906,43929059328.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er1:arrbursty:mem16,32,16,1,16,bursty,2.0,16.0,1.0,1.0,0.7659934141718231,"{""astropy"": 0.0625, ""django"": 0.9375}",0.9012793820528757,1.4315034747123718,1.935571256172226,2.200825405120849,0.6822957931205118,0.31770420687948814,1.9682330086973592,4.789505833905786,3604.0,1.0,1225147.0,333706.0,91895136256,168.0,0.7659934141718231,2,0.7767857142857143,10.5,10.5,1.6471302585993604,0.8528697414006398,0.8528697414006398,85.58401489257812,91895136256.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er1:arrbursty:mem32,32,16,1,32,bursty,2.0,16.0,2.0,1.0,0.675773873964837,"{""astropy"": 0.09375, ""django"": 0.90625}",0.9201501165723942,1.6537114143371578,1.547931387175375,1.2553863048553477,0.6271800120153442,0.37281998798465565,1.7931502754601516,5.29469222128929,3482.0,0.9801125025374818,1465345.0,341339.0,108191670272,168.5,0.675773873964837,2,0.8219584569732937,10.53125,10.53125,1.7160249849808196,0.7839750150191803,0.7839750150191803,50.380672454833984,108191670272.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er1:arrbursty:mem64,32,16,1,64,bursty,2.0,16.0,4.0,1.0,0.6840384356390417,"{""astropy"": 0.125, ""django"": 0.875}",0.970941255309365,2.236602544784546,0.590997864649846,0.7965097904205325,0.37837445589126384,0.621625544108736,0.7942777622530567,5.817691659249861,3424.0,0.9859517159576504,1134104.0,148310.0,77013622784,165.0,0.6840384356390417,2,0.8181818181818182,10.3125,10.3125,2.0270319301359203,0.4729680698640798,0.4729680698640798,17.93113136291504,77013622784.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er1:arrbursty:mem8,32,16,1,8,bursty,2.0,16.0,0.5,1.0,0.7612401496918492,"{""astropy"": 0.15625, ""django"": 0.84375}",0.8881742084727567,1.627455651760102,1.8035746165482156,1.689943552017212,0.6700382293411656,0.32996177065883425,1.6667946650065129,4.871893843158804,3619.0,0.9998788474478127,1239205.0,326026.0,92297519104,170.0,0.7612401496918492,2,0.7794117647058824,10.625,10.625,1.662452213323543,0.837547786676457,0.837547786676457,171.9175262451172,92297519104.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er1:arrclosed_loop:mem16,32,16,1,16,closed_loop,2.0,16.0,1.0,0.2,0.5779576184299017,"{""astropy"": 0.15625, ""django"": 0.84375}",0.9080922953579404,1.7853877544403076,2.5616089975907026,9.249168872833252,0.7382794025516186,0.26172059744838144,1.4540698271813846,3.8690864546764114,3398.0,0.9998666888168325,1213593.0,208833.0,83879534592,163.5,0.5779576184299017,2,0.8623853211009175,10.21875,10.21875,1.3248066273208006,0.7751933726791995,0.7751933726791995,78.11890411376953,83879534592.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er1:arrclosed_loop:mem64,32,16,1,64,closed_loop,2.0,16.0,4.0,0.2,0.8823391295899183,"{""django"": 1.0}",0.8651161364634604,1.4834013938903827,1.4292510858160912,5.280783176422119,0.6229391145137043,0.37706088548629574,1.706867209602815,4.603237520528256,3871.0,0.9997684855508321,1120133.0,369548.0,88177926144,174.5,0.8823391295899183,2,0.6991404011461319,10.90625,10.90625,1.4459139297606105,0.6540860702393896,0.6540860702393896,20.5305233001709,88177926144.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er1:arrclosed_loop:mem8,32,16,1,8,closed_loop,2.0,16.0,0.5,0.2,0.676941869780886,"{""astropy"": 0.0625, ""django"": 0.9375}",0.8539586585192454,1.5142998695373535,0.6742435353654282,1.246374702453612,0.4412004759995197,0.5587995240004804,1.2570343289838144,5.802548624325565,3550.0,1.0,1527167.0,330125.0,108935708672,168.0,0.676941869780886,2,0.8214285714285714,10.5,10.5,1.6367395002005045,0.46326049979949574,0.46326049979949574,202.9085693359375,108935708672.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er1:arrpoisson:mem16,32,16,1,16,poisson,2.0,16.0,1.0,0.55,0.44506485705083865,"{""astropy"": 0.09375, ""django"": 0.90625}",0.9263886750480275,1.8703854084014893,2.3313810290577255,6.868169546127319,0.7156371508150181,0.28436284918498195,1.4936315613992228,3.982710658043028,3167.0,0.9854378757375697,1005006.0,232084.0,74229170176,162.0,0.44506485705083865,2,0.9074074074074074,10.125,10.125,1.460962740947917,0.814037259052083,0.814037259052083,69.13130187988281,74229170176.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er1:arrpoisson:mem32,32,16,1,32,poisson,2.0,16.0,2.0,0.55,0.7588840483719563,"{""astropy"": 0.125, ""django"": 0.875}",0.9006789218612582,1.6992859840393066,1.980538870306576,1.847603917121923,0.687396445936985,0.31260355406301493,1.6083287596311524,4.511622046875525,3649.0,0.9996934651896622,1425444.0,327180.0,103076528128,171.0,0.7588840483719563,2,0.7807017543859649,10.6875,10.6875,1.4930865427466795,0.7819134572533204,0.7819134572533204,47.998748779296875,103076528128.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er1:arrpoisson:mem8,32,16,1,8,poisson,2.0,16.0,0.5,0.55,0.5790742115411525,"{""astropy"": 0.1875, ""django"": 0.8125}",1.000417563081519,1.886343240737915,1.0652686147128834,1.1860374927520663,0.5156972177885722,0.4843027822114277,1.2877320436850197,5.251799619259921,3385.0,0.9874524588476227,1181613.0,293842.0,88007155712,163.0,0.5790742115411525,2,0.8619631901840491,10.1875,10.1875,1.6883944147654988,0.5866055852345009,0.5866055852345009,163.9261016845703,88007155712.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er2:arrbursty:mem32,32,16,2,32,bursty,2.0,8.0,2.0,1.0,0.675773873964837,"{""astropy"": 0.03125, ""django"": 0.96875}",0.9227313436457241,1.8174371242523186,1.1960402812276567,1.834908366203308,0.5644970261007403,0.43550297389925974,1.898619840442736,5.5121041690438,3485.0,0.9883922898744611,1285200.0,262207.0,92242755584,168.5,0.675773873964837,2,0.8219584569732937,10.53125,10.53125,3.5887574347481492,0.7056212826259254,0.7056212826259254,21.476940155029297,92242755584.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er2:arrbursty:mem8,32,16,2,8,bursty,2.0,8.0,0.5,1.0,0.7647999497575171,"{""astropy"": 0.125, ""django"": 0.875}",0.8519830010411293,1.390671443939209,1.5384356831495856,1.689943552017212,0.6435841944025084,0.3564158055974915,1.7907221073829933,5.217958360671391,3605.0,0.9997827784529593,1414243.0,336987.0,102955532288,168.5,0.7647999497575171,2,0.7774480712166172,10.53125,10.53125,3.3910395139937286,0.8044802430031355,0.8044802430031355,95.88481140136719,102955532288.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er2:arrclosed_loop:mem16,32,16,2,16,closed_loop,2.0,8.0,1.0,0.2,0.7612401496918492,"{""astropy"": 0.125, ""django"": 0.875}",0.9833381442462696,2.0209105014801025,2.0359025860116597,5.596801280975342,0.6743094598613657,0.32569054013863424,1.5189173267189113,4.144112205122003,3615.0,0.9876800218194557,1158185.0,325881.0,88725102592,170.0,0.7612401496918492,2,0.7794117647058824,10.625,10.625,2.7839501342911324,0.708024932854434,0.708024932854434,41.31584548950195,88725102592.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er2:arrclosed_loop:mem32,32,16,2,32,closed_loop,2.0,8.0,2.0,0.2,0.4460080753936952,"{""astropy"": 0.0625, ""django"": 0.9375}",0.9054848431802756,1.6446441888809198,1.4876057922840118,1.3168083310127259,0.6216253451660008,0.37837465483399924,1.9110593163679999,5.217641031685294,3164.0,0.9868694106916696,1172367.0,192581.0,81544486912,161.5,0.4460080753936952,2,0.9071207430340558,10.09375,10.09375,2.8945867751513985,0.6527066124243008,0.6527066124243008,18.986055374145508,81544486912.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er2:arrclosed_loop:mem64,32,16,2,64,closed_loop,2.0,8.0,4.0,0.2,0.5757383899231896,"{""astropy"": 0.0625, ""django"": 0.9375}",0.9249253301997316,1.8777873992919922,0.5156759224171303,1.304589200019836,0.3579588185699558,0.6420411814300442,0.5440000390458973,2.6062713076676784,3260.0,0.9998830954742186,1265855.0,216233.0,87312547840,164.5,0.5757383899231896,2,0.8632218844984803,10.28125,10.28125,3.448286481003093,0.3758567594984536,0.3758567594984536,10.164518356323242,87312547840.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er2:arrpoisson:mem64,32,16,2,64,poisson,2.0,8.0,4.0,0.55,0.8823391295899183,"{""astropy"": 0.03125, ""django"": 0.96875}",0.9516765511138391,1.7995134830474857,0.9151193119950528,4.272660255432129,0.49020856006775554,0.5097914399322444,1.0143975099295122,4.390998834003172,3861.0,1.0,1380002.0,331548.0,100880367616,174.5,0.8823391295899183,2,0.6991404011461319,10.90625,10.90625,3.4347755258458563,0.5576122370770719,0.5576122370770719,11.744020462036133,100880367616.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al16:er2:arrpoisson:mem8,32,16,2,8,poisson,2.0,8.0,0.5,0.55,0.8854891831674656,"{""astropy"": 0.03125, ""django"": 0.96875}",0.8623890325513189,1.87812739610672,0.8342423091476929,4.260532045364377,0.4917051150972374,0.5082948849027626,0.4828367998915089,2.830705388762223,3840.0,0.999762932814094,1120654.0,333343.0,86112567296,173.0,0.8854891831674656,2,0.6965317919075145,10.8125,10.8125,3.4313708631537847,0.5593145684231076,0.5593145684231076,80.19857788085938,86112567296.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al32:er1:arrbursty:mem16,32,32,1,16,bursty,1.0,32.0,0.5,1.0,0.676941869780886,"{""astropy"": 0.125, ""django"": 0.875}",0.9720520937726611,1.8789063692092896,2.9231586349224616,10.0718915462494,0.7504494207176581,0.24955057928234195,1.5662361244479992,3.8193505798419363,3509.0,1.0,1097919.0,332258.0,84443226112,168.0,0.676941869780886,2,0.8214285714285714,10.5,10.5,1.5619382241029274,0.9380617758970726,0.9380617758970726,157.2877655029297,84443226112.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al32:er1:arrbursty:mem32,32,32,1,32,bursty,1.0,32.0,1.0,1.0,0.8303325414867155,"{""astropy"": 0.0625, ""django"": 0.9375}",0.8926918047857701,1.4021394968032836,1.51010423096997,1.6856377959251394,0.6284779101090051,0.37152208989099483,1.7117526022656295,5.261706441280458,3714.0,1.0,1116404.0,313741.0,84632174592,171.5,0.8303325414867155,2,0.7376093294460642,10.71875,10.71875,1.7144026123637435,0.7855973876362564,0.7855973876362564,78.81985473632812,84632174592.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al32:er1:arrbursty:mem8,32,32,1,8,bursty,1.0,32.0,0.25,1.0,0.0,"{""astropy"": 0.15625, ""django"": 0.84375}",0.8542232322997559,1.6312414646148676,2.9880217567566905,7.293976545333862,0.7776760110995602,0.22232398890043983,1.6450998856924781,3.773585872891904,3003.0,0.9993282202429034,935905.0,139089.0,63679537152,313.0,0.0,1,1.0,9.78125,9.78125,1.5279049861255498,0.95,0.95,237.22476196289062,63679537152.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts32:al32:er1:arrclosed_loop:mem32,32,32,1,32,closed_loop,1.0,32.0,1.0,0.2,0.44506485705083865,"{""astropy"": 0.21875, ""django"": 0.78125}",0.9493505196806825,1.9065027236938477,3.09586274586734,10.389447927474976,0.7653150878926356,0.2346849121073645,1.5739941638079618,3.676585977253189,3252.0,0.999440865534157,1045848.0,249097.0,76508651520,162.0,0.44506485705083865,2,0.9074074074074074,10.125,10.125,1.2964191577127326,0.8035808422872674,0.8035808422872674,71.25423431396484,76508651520.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
